Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MMMSBAFMCS20140629,Men's Metropolitan Masters South-East,29/06/2014 5:00:00 AM,Round 9,Shipston Reserve - Pitch 1,Bayside Argonauts FC,Monash City SC,0,1,,
MMMSCUFCCASOB20140629,Men's Metropolitan Masters South-East,29/06/2014 10:30:00 AM,Round 9,Jack Edwards Reserve,Chisholm United FC,Croydon City Arrows SC Old Boys,1,5,,
MMMSWVFRCF20140630,Men's Metropolitan Masters South-East,30/06/2014 9:30:00 AM,Round 9,Brandon Park Reserve - Pitch 1,Waverley Victory FC,Ringwood City FC,2,3,,
MMMSCCASOBRCF20140706,Men's Metropolitan Masters South-East,6/07/2014 4:00:00 AM,Catch-Up Round 2,Silcock Reserve ,Croydon City Arrows SC Old Boys,Ringwood City FC,2,7,,
MMMSWVFWSDS20140707,Men's Metropolitan Masters South-East,7/07/2014 9:30:00 AM,Catch-Up Round 2,Brandon Park Reserve - Pitch 1,Waverley Victory FC,White Star Dandenong SC,7,0,,
MMMSWSDSCUF20140713,Men's Metropolitan Masters South-East,13/07/2014 4:00:00 AM,Round 10,Greaves Reserve (Alan Carter Pavilion) - Pitch 1,White Star Dandenong SC,Clarinda United FC,2,6,,
MMMSCCASOBWVF20140713,Men's Metropolitan Masters South-East,13/07/2014 4:00:00 AM,Round 10,Silcock Reserve ,Croydon City Arrows SC Old Boys,Waverley Victory FC,0,1,,
MMMSBSBAF20140713,Men's Metropolitan Masters South-East,13/07/2014 5:15:00 AM,Round 10,Beaumaris Reserve - Pitch 1,Beaumaris SC,Bayside Argonauts FC,3,1,,
MMMSCUFMCS20140713,Men's Metropolitan Masters South-East,13/07/2014 7:15:00 AM,Round 10,Jack Edwards Reserve,Chisholm United FC,Monash City SC,0,15,,
MMMSRCFJOBS20140713,Men's Metropolitan Masters South-East,13/07/2014 8:30:00 AM,Round 10,Jubilee Park (S),Ringwood City FC,Juventus Old Boys SC,3,3,,
MMMSCUFCUCS20140718,Men's Metropolitan Masters South-East,18/07/2014 9:00:00 AM,Round 11,The Grange Reserve,Clarinda United FC,Caulfield United Cobras SC,8,2,,
MMMSJOBSCCASOB20140720,Men's Metropolitan Masters South-East,20/07/2014 3:00:00 AM,Round 11,Knox Regional Football Centre - Pitch 1 (S),Juventus Old Boys SC,Croydon City Arrows SC Old Boys,2,1,,
MMMSBAFWSDS20140720,Men's Metropolitan Masters South-East,20/07/2014 5:00:00 AM,Round 11,Shipston Reserve - Pitch 1,Bayside Argonauts FC,White Star Dandenong SC,6,2,,
MMMSMCSBS20140720,Men's Metropolitan Masters South-East,20/07/2014 5:15:00 AM,Round 11,Caloola Reserve,Monash City SC,Beaumaris SC,8,2,,
MMMSWVFCUF20140721,Men's Metropolitan Masters South-East,21/07/2014 9:30:00 AM,Round 11,Brandon Park Reserve - Pitch 1,Waverley Victory FC,Chisholm United FC,10,0,,
MMMSCUFRCF20140725,Men's Metropolitan Masters South-East,25/07/2014 9:00:00 AM,Round 12,The Grange Reserve,Clarinda United FC,Ringwood City FC,5,1,,
MMMSJOBSCUF20140727,Men's Metropolitan Masters South-East,27/07/2014 4:00:00 AM,Round 12,Knox Regional Football Centre - Pitch 1 (S),Juventus Old Boys SC,Chisholm United FC,6,1,,
MMMSBAFCUCS20140727,Men's Metropolitan Masters South-East,27/07/2014 5:00:00 AM,Round 12,Shipston Reserve - Pitch 1,Bayside Argonauts FC,Caulfield United Cobras SC,4,1,,
MMMSBSWSDS20140727,Men's Metropolitan Masters South-East,27/07/2014 5:15:00 AM,Round 12,Beaumaris Reserve - Pitch 1,Beaumaris SC,White Star Dandenong SC,4,2,,
MMMSMCSWVF20140727,Men's Metropolitan Masters South-East,27/07/2014 5:15:00 AM,Round 12,Caloola Reserve,Monash City SC,Waverley Victory FC,2,1,,
MMMSWSDSMCS20140803,Men's Metropolitan Masters South-East,3/08/2014 4:00:00 AM,Round 13,Greaves Reserve (Alan Carter Pavilion) - Pitch 1,White Star Dandenong SC,Monash City SC,2,3,,
MMMSCUCSBS20140803,Men's Metropolitan Masters South-East,3/08/2014 5:15:00 AM,Round 13,Lemnos Club,Caulfield United Cobras SC,Beaumaris SC,2,0,,
MMMSCCASOBCUF20140803,Men's Metropolitan Masters South-East,3/08/2014 7:45:00 AM,Round 13,Dorset Recreation Reserve,Croydon City Arrows SC Old Boys,Clarinda United FC,0,4,,
MMMSRCFBAF20140803,Men's Metropolitan Masters South-East,3/08/2014 9:10:00 AM,Round 13,Jubilee Park (S),Ringwood City FC,Bayside Argonauts FC,5,1,,
MMMSCUFCUF20140808,Men's Metropolitan Masters South-East,8/08/2014 9:00:00 AM,Round 14,The Grange Reserve,Clarinda United FC,Chisholm United FC,4,2,,
MMMSBSRCF20140810,Men's Metropolitan Masters South-East,10/08/2014 5:15:00 AM,Round 14,Beaumaris Reserve - Pitch 1,Beaumaris SC,Ringwood City FC,4,6,,
MMMSMCSJOBS20140810,Men's Metropolitan Masters South-East,10/08/2014 5:15:00 AM,Round 14,Caloola Reserve,Monash City SC,Juventus Old Boys SC,6,3,,
MMMSCCASOBBS20140817,Men's Metropolitan Masters South-East,17/08/2014 4:00:00 AM,Round 15,Silcock Reserve ,Croydon City Arrows SC Old Boys,Beaumaris SC,3,7,,
MMMSCUCSMCS20140817,Men's Metropolitan Masters South-East,17/08/2014 5:15:00 AM,Round 15,Lemnos Club,Caulfield United Cobras SC,Monash City SC,2,5,,
MMMSWVFCUF20140817,Men's Metropolitan Masters South-East,17/08/2014 6:45:00 AM,Round 15,Knox Regional Football Centre - Pitch 1 (S),Waverley Victory FC,Clarinda United FC,1,4,,
MMMSRCFWSDS20140817,Men's Metropolitan Masters South-East,17/08/2014 9:00:00 AM,Round 15,Jubilee Park (S),Ringwood City FC,White Star Dandenong SC,4,4,,
MMMSCUFBAF20140817,Men's Metropolitan Masters South-East,17/08/2014 9:30:00 AM,Round 15,Jack Edwards Reserve,Chisholm United FC,Bayside Argonauts FC,1,5,,
MMMSCUFJOBS20140822,Men's Metropolitan Masters South-East,22/08/2014 9:00:00 AM,Round 16,The Grange Reserve,Clarinda United FC,Juventus Old Boys SC,1,0,,
MMMSWSDSCCASOB20140824,Men's Metropolitan Masters South-East,24/08/2014 4:00:00 AM,Round 16,Greaves Reserve (Alan Carter Pavilion) - Pitch 1,White Star Dandenong SC,Croydon City Arrows SC Old Boys,2,3,,
MMMSBAFWVF20140824,Men's Metropolitan Masters South-East,24/08/2014 5:00:00 AM,Round 16,Shipston Reserve - Pitch 1,Bayside Argonauts FC,Waverley Victory FC,3,2,,
MMMSBSCUF20140824,Men's Metropolitan Masters South-East,24/08/2014 5:15:00 AM,Round 16,Beaumaris Reserve - Pitch 1,Beaumaris SC,Chisholm United FC,10,1,,
MMMSCUCSRCF20140824,Men's Metropolitan Masters South-East,24/08/2014 5:15:00 AM,Round 16,Lemnos Club,Caulfield United Cobras SC,Ringwood City FC,2,1,,
MMMSCCASOBBAF20140831,Men's Metropolitan Masters South-East,31/08/2014 3:15:00 AM,Catch-Up Round 3,Dorset Recreation Reserve,Croydon City Arrows SC Old Boys,Bayside Argonauts FC,1,4,,
MMMSWVFJOBS20140831,Men's Metropolitan Masters South-East,31/08/2014 3:30:00 AM,Catch-Up Round 3,Knox Regional Football Centre - Pitch 1 (S),Waverley Victory FC,Juventus Old Boys SC,0,5,,
MMMSJOBSBAF20140907,Men's Metropolitan Masters South-East,7/09/2014 3:00:00 AM,Round 17,State Football Centre - Pitch 1 (S),Juventus Old Boys SC,Bayside Argonauts FC,4,3,,
MMMSWVFBS20140907,Men's Metropolitan Masters South-East,7/09/2014 3:00:00 AM,Round 17,Knox Regional Football Centre - Pitch 1 (S),Waverley Victory FC,Beaumaris SC,1,9,,
MMMSCCASOBCUCS20140907,Men's Metropolitan Masters South-East,7/09/2014 5:30:00 AM,Round 17,Dorset Recreation Reserve,Croydon City Arrows SC Old Boys,Caulfield United Cobras SC,3,2,,
MMMSCUFWSDS20140907,Men's Metropolitan Masters South-East,7/09/2014 9:00:00 AM,Round 17,Jack Edwards Reserve,Chisholm United FC,White Star Dandenong SC,6,4,,
MMMSRCFMCS20140908,Men's Metropolitan Masters South-East,8/09/2014 9:30:00 AM,Round 17,Jubilee Park (S),Ringwood City FC,Monash City SC,1,3,,
MMMSRCFCCASOB20140913,Men's Metropolitan Masters South-East,13/09/2014 3:00:00 AM,Round 18,Jubilee Park (S),Ringwood City FC,Croydon City Arrows SC Old Boys,8,1,,
MMMSWSDSWVF20140914,Men's Metropolitan Masters South-East,14/09/2014 4:00:00 AM,Round 18,FORFEIT,White Star Dandenong SC,Waverley Victory FC,3,0,,
MMMSBSJOBS20140914,Men's Metropolitan Masters South-East,14/09/2014 5:15:00 AM,Round 18,Beaumaris Reserve - Pitch 1,Beaumaris SC,Juventus Old Boys SC,2,0,,
MMMSMCSCUF20140914,Men's Metropolitan Masters South-East,14/09/2014 5:15:00 AM,Round 18,Caloola Reserve,Monash City SC,Clarinda United FC,3,5,,
MMMSCUCSCUF20140914,Men's Metropolitan Masters South-East,14/09/2014 5:15:00 AM,Round 18,Lemnos Club,Caulfield United Cobras SC,Chisholm United FC,21,2,,
